filename,scenario_tag,camera,split,date,source_title,source_url,notes
empty_tray/empty_tray_012.jpg,empty_tray,internet_proxy,dev,2026-09-10,File:Old painted planks texture 02.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Old_painted_planks_texture_02.jpg/960px-Old_painted_planks_texture_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_006.jpg,non_food_objects,internet_proxy,dev,2026-09-10,File:A&A Dice.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/A%26A_Dice.jpg/960px-A%26A_Dice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_010.jpg,non_food_objects,internet_proxy,dev,2026-09-10,File:Aquarium gravel.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/Aquarium_gravel.jpg/960px-Aquarium_gravel.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_014.jpg,non_food_objects,internet_proxy,dev,2026-09-10,File:Vintagesewingbuttons.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/Vintagesewingbuttons.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
non_food_objects/non_food_objects_017.jpg,non_food_objects,internet_proxy,holdout,2026-09-10,File:Gravel small stones.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/Gravel_small_stones.jpg/960px-Gravel_small_stones.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_020.jpg,non_food_objects,internet_proxy,holdout,2026-09-10,File:Beach-sand-stones-pebbles (23959011919).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Beach-sand-stones-pebbles_%2823959011919%29.jpg/960px-Beach-sand-stones-pebbles_%2823959011919%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_021.jpg,non_food_objects,internet_proxy,dev,2026-09-10,File:Wood Chip Mulch Texture DTXR-WD-CP-1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Wood_Chip_Mulch_Texture_DTXR-WD-CP-1.jpg/960px-Wood_Chip_Mulch_Texture_DTXR-WD-CP-1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_026.jpg,non_food_objects,internet_proxy,holdout,2026-09-10,"File:Würfel, gemischt -- 2021 -- 5577.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/W%C3%BCrfel%2C_gemischt_--_2021_--_5577.jpg/960px-W%C3%BCrfel%2C_gemischt_--_2021_--_5577.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_027.jpg,non_food_objects,internet_proxy,dev,2026-09-10,File:Würfel -- 2021 -- 5959.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/W%C3%BCrfel_--_2021_--_5959.jpg/960px-W%C3%BCrfel_--_2021_--_5959.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_028.jpg,non_food_objects,internet_proxy,holdout,2026-09-10,File:Würfel -- 2021 -- 4266.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/W%C3%BCrfel_--_2021_--_4266.jpg/960px-W%C3%BCrfel_--_2021_--_4266.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
non_food_objects/non_food_objects_029.jpg,non_food_objects,internet_proxy,dev,2026-09-10,File:Bowl of Dice (105020961).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Bowl_of_Dice_%28105020961%29.jpg/960px-Bowl_of_Dice_%28105020961%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_001.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Pile of hazelnuts.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Pile_of_hazelnuts.jpg/960px-Pile_of_hazelnuts.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_002.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Hazel nut harvest.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Hazel_nut_harvest.jpg/960px-Hazel_nut_harvest.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_003.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Shelled Peanuts in a Bowl (32910711266).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Shelled_Peanuts_in_a_Bowl_%2832910711266%29.jpg/960px-Shelled_Peanuts_in_a_Bowl_%2832910711266%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_004.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Peanuts in a bowl..jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Peanuts_in_a_bowl..jpg/960px-Peanuts_in_a_bowl..jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_005.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Bowl of peanuts - stonesoup.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Bowl_of_peanuts_-_stonesoup.jpg/960px-Bowl_of_peanuts_-_stonesoup.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_006.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Bowl of boiled peanuts.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Bowl_of_boiled_peanuts.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
other_nuts_seeds/other_nuts_seeds_007.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Peanuts (15392253304).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Peanuts_%2815392253304%29.jpg/960px-Peanuts_%2815392253304%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_008.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Bowl of Cashews and Almonds (48140118636).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/Bowl_of_Cashews_and_Almonds_%2848140118636%29.jpg/960px-Bowl_of_Cashews_and_Almonds_%2848140118636%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_013.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Sunflower seeds. img 001.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Sunflower_seeds._img_001.jpg/960px-Sunflower_seeds._img_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_014.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Sunflower seeds. img 004.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Sunflower_seeds._img_004.jpg/960px-Sunflower_seeds._img_004.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_015.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Sunflower seeds. img 012.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Sunflower_seeds._img_012.jpg/960px-Sunflower_seeds._img_012.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_016.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Guazi (sunflower seeds).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/Guazi_%28sunflower_seeds%29.jpg/960px-Guazi_%28sunflower_seeds%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_017.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Theobroma cacao MHNT.BOT.2004.0.204.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/Theobroma_cacao_MHNT.BOT.2004.0.204.jpg/960px-Theobroma_cacao_MHNT.BOT.2004.0.204.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_020.png,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Cocoa beans slightly fermented.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/Cocoa_beans_slightly_fermented.png/960px-Cocoa_beans_slightly_fermented.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_021.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Cocoa beans in Guadeloupe.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/Cocoa_beans_in_Guadeloupe.jpg/960px-Cocoa_beans_in_Guadeloupe.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_022.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Almonds in a bowl.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Almonds_in_a_bowl.jpg/960px-Almonds_in_a_bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_023.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Bowl of chopped almonds.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Bowl_of_chopped_almonds.jpg/960px-Bowl_of_chopped_almonds.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_024.jpg,other_nuts_seeds,internet_proxy,dev,2026-09-10,File:Bowl of chopped almonds no bg.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/Bowl_of_chopped_almonds_no_bg.png/960px-Bowl_of_chopped_almonds_no_bg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
other_nuts_seeds/other_nuts_seeds_025.jpg,other_nuts_seeds,internet_proxy,holdout,2026-09-10,File:Pistachio.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/Pistachio.jpg/960px-Pistachio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_001.png,confusable_grain,internet_proxy,dev,2026-09-10,File:Rice Grains .png,https://upload.wikimedia.org/wikipedia/commons/f/fa/Rice_Grains_.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
confusable_grain/confusable_grain_002.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Mushqbudji rice grains close-up.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/Mushqbudji_rice_grains_close-up.jpg/960px-Mushqbudji_rice_grains_close-up.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_003.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Rice grains (IRRI).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/Rice_grains_%28IRRI%29.jpg/960px-Rice_grains_%28IRRI%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_004.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Rice Grains at Bakin Dogo Market Kaduna North.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2d/Rice_Grains_at_Bakin_Dogo_Market_Kaduna_North.jpg/960px-Rice_Grains_at_Bakin_Dogo_Market_Kaduna_North.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_006.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Rice Grains.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Rice_Grains.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
confusable_grain/confusable_grain_007.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Split Red Lentil.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/43/Split_Red_Lentil.jpg/960px-Split_Red_Lentil.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_008.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:3 types of lentil.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/3_types_of_lentil.jpg/960px-3_types_of_lentil.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_009.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Lens culinaris sl13.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/Lens_culinaris_sl13.jpg/960px-Lens_culinaris_sl13.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_010.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Lens culinaris Sturm8.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Lens_culinaris_Sturm8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
confusable_grain/confusable_grain_011.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Red lentils (1).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/Red_lentils_%281%29.jpg/960px-Red_lentils_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_012.png,confusable_grain,internet_proxy,dev,2026-09-10,File:3 types of lentil.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/3_types_of_lentil.png/960px-3_types_of_lentil.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_014.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Ordinary chickpeas in a ceramic bowl.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d9/Ordinary_chickpeas_in_a_ceramic_bowl.jpg/960px-Ordinary_chickpeas_in_a_ceramic_bowl.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_015.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Sa-whitegreen-chickpea.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Sa-whitegreen-chickpea.jpg/960px-Sa-whitegreen-chickpea.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_016.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Chickpeas Sprout.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Chickpeas_Sprout.jpg/960px-Chickpeas_Sprout.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_017.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Chickpeas🫘.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Chickpeas%F0%9F%AB%98.jpg/960px-Chickpeas%F0%9F%AB%98.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_020.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Pearl barley Boil-in-Bag.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Pearl_barley_Boil-in-Bag.JPG/960px-Pearl_barley_Boil-in-Bag.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_021.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Pearled barley.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Pearled_barley.JPG/960px-Pearled_barley.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_022.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Hordeum vulgare Gort.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Hordeum_vulgare_Gort.jpg/960px-Hordeum_vulgare_Gort.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_023.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Pearl Barley (8532618958).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Pearl_Barley_%288532618958%29.jpg/960px-Pearl_Barley_%288532618958%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_025.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Goya yellow split peas.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/Goya_yellow_split_peas.jpg/960px-Goya_yellow_split_peas.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_026.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Yellow split peas.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Yellow_split_peas.jpg/500px-Yellow_split_peas.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_027.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:YELLOW SPLIT PEAS.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/YELLOW_SPLIT_PEAS.jpg/960px-YELLOW_SPLIT_PEAS.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_029.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Dried sorana beans.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/Dried_sorana_beans.jpg/960px-Dried_sorana_beans.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_030.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,"File:Mixture of beans (small red, cannellini, pinto, roman, red kidney, black), peas (blackeye, yellow split), and pardina lentils 5.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/Mixture_of_beans_%28small_red%2C_cannellini%2C_pinto%2C_roman%2C_red_kidney%2C_black%29%2C_peas_%28blackeye%2C_yellow_split%29%2C_and_pardina_lentils_5.jpg/960px-Mixture_of_beans_%28small_red%2C_cannellini%2C_pinto%2C_roman%2C_red_kidney%2C_black%29%2C_peas_%28blackeye%2C_yellow_split%29%2C_and_pardina_lentils_5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_031.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Adzuki beans 01.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Adzuki_beans_01.jpg/960px-Adzuki_beans_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_032.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Adzuki beans 02.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Adzuki_beans_02.jpg/960px-Adzuki_beans_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_033.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Kidney beans (Phaseolus vulgaris) marketed Baubau.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/Kidney_beans_%28Phaseolus_vulgaris%29_marketed_Baubau.jpg/960px-Kidney_beans_%28Phaseolus_vulgaris%29_marketed_Baubau.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_034.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Pinto Beans Seeds.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/Pinto_Beans_Seeds.jpg/960px-Pinto_Beans_Seeds.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_035.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Pinto beans 1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Pinto_beans_1.jpg/960px-Pinto_beans_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_036.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Pinto beans 2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Pinto_beans_2.jpg/960px-Pinto_beans_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_037.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Pinto beans 3.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Pinto_beans_3.jpg/960px-Pinto_beans_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_038.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:BlackEyedPeas.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/BlackEyedPeas.JPG/960px-BlackEyedPeas.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_039.jpg,confusable_grain,internet_proxy,dev,2026-09-10,"File:Phaseolus vulgaris white beans, witte boon.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Phaseolus_vulgaris_white_beans%2C_witte_boon.jpg/960px-Phaseolus_vulgaris_white_beans%2C_witte_boon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_040.jpg,confusable_grain,internet_proxy,holdout,2026-09-10,File:Dry beans.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/Dry_beans.jpg/960px-Dry_beans.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
confusable_grain/confusable_grain_041.jpg,confusable_grain,internet_proxy,dev,2026-09-10,File:Chana Ko Dal.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Chana_Ko_Dal.jpg/960px-Chana_Ko_Dal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_001.jpg,ground_coffee,internet_proxy,holdout,2026-09-10,File:Coffee powdered.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/Coffee_powdered.jpg/960px-Coffee_powdered.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_002.png,ground_coffee,internet_proxy,dev,2026-09-10,File:Coarsely grounded coffee beans in white bowl with intact roasted bean.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/Coarsely_grounded_coffee_beans_in_white_bowl_with_intact_roasted_bean.png/960px-Coarsely_grounded_coffee_beans_in_white_bowl_with_intact_roasted_bean.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
